,Date,PMI,NMI,Consumer_sen,building_permits,Unemployment,Non_Farm,Initial_Claims,Continuing_Claims,SnP500,VIX,Net_Export,int_spread,Real_GDP,GDP_Growth_Rate
743,2010-01-31,57.2,49.6,74.4,636.0,15046.0,129790.0,479800.0,4839000.0,1123.5815789473684,20.643157894736845,,3.62,,
744,2010-02-28,55.8,50.8,73.6,650.0,15113.0,129698.0,485750.0,4793750.0,1089.16,22.540000000000003,,3.56,,
745,2010-03-31,58.8,53.2,73.6,687.0,15202.0,129879.0,470250.0,4731750.0,1152.0486956521738,17.76739130434782,-489.179,3.57,15415.145,1.5
746,2010-04-30,58.1,55.6,72.2,637.0,15325.0,130110.0,469000.0,4728000.0,1197.3161904761905,17.424285714285713,,3.65,,
747,2010-05-31,58.3,55.5,73.6,575.0,14849.0,130650.0,459400.0,4674800.0,1125.0620000000001,31.9295,,3.22,,
748,2010-06-30,56.4,54.6,76.0,587.0,14474.0,130511.0,460500.0,4583250.0,1083.3609090909092,29.916363636363634,-519.127,3.02,15557.277,3.7
749,2010-07-31,56.4,54.8,67.8,579.0,14512.0,130427.0,459200.0,4528600.0,1079.8033333333333,25.565238095238094,,2.83,,
750,2010-08-31,58.0,52.7,68.9,580.0,14648.0,130422.0,475000.0,4461250.0,1087.282272727273,24.745909090909084,,2.51,,
751,2010-09-30,56.3,53.6,68.2,563.0,14579.0,130357.0,453500.0,4467750.0,1122.0819047619048,22.51761904761905,-535.095,2.46,15671.967,3.0
752,2010-10-31,57.7,55.3,67.7,558.0,14516.0,130625.0,446800.0,4363400.0,1171.5838095238091,20.373333333333335,,2.35,,
753,2010-11-30,57.6,56.7,71.6,560.0,15081.0,130750.0,426250.0,4195500.0,1198.8885714285711,20.095714285714287,,2.57,,
754,2010-12-31,57.5,57.0,74.5,632.0,14348.0,130822.0,420250.0,4100000.0,1241.5254545454545,17.56954545454545,-512.21,3.11,15750.625,2.0
755,2011-01-31,59.0,57.1,74.2,576.0,14013.0,130841.0,426800.0,3918400.0,1282.6185,17.315499999999997,,3.22,,
756,2011-02-28,59.3,56.9,77.5,542.0,13820.0,131053.0,401500.0,3849250.0,1321.117894736842,17.430000000000003,,3.42,,
757,2011-03-31,59.1,55.5,67.5,583.0,13737.0,131288.0,406000.0,3765500.0,1304.4865217391302,20.723478260869566,-561.474,3.27,15712.754,-1.0
758,2011-04-30,58.9,55.3,69.8,581.0,13957.0,131602.0,420600.0,3770800.0,1331.505,16.244000000000003,,3.36,,
759,2011-05-31,53.7,55.0,74.3,618.0,13855.0,131703.0,422500.0,3773750.0,1338.3104761904758,16.91142857142857,,3.08,,
760,2011-06-30,56.6,54.2,71.5,636.0,13962.0,131939.0,418250.0,3741750.0,1287.2886363636362,19.153181818181817,-581.865,2.91,15825.096,2.9
761,2011-07-31,52.9,53.8,63.7,621.0,13763.0,131999.0,412600.0,3721600.0,1325.1844999999998,19.227500000000003,,2.93,,
762,2011-08-31,53.0,54.1,55.8,647.0,13818.0,132125.0,409500.0,3716000.0,1185.3056521739127,35.02913043478261,,2.2,,
763,2011-09-30,52.8,52.7,59.5,610.0,13948.0,132358.0,417750.0,3742750.0,1173.879047619048,36.53000000000001,-573.85,1.9,15820.7,-0.1
764,2011-10-31,51.8,52.9,60.8,671.0,13594.0,132562.0,402400.0,3701600.0,1207.2161904761904,32.82904761904762,,2.08,,
765,2011-11-30,52.1,53.2,63.7,706.0,13302.0,132694.0,389250.0,3652500.0,1226.414761904762,31.94190476190476,,1.93,,
766,2011-12-31,53.1,52.6,69.9,697.0,13093.0,132896.0,377000.0,3573400.0,1243.3228571428572,25.047619047619055,-600.657,1.91,16004.107,4.7
767,2012-01-31,52.8,55.6,75.0,712.0,12797.0,133250.0,377750.0,3451250.0,1300.5780000000002,20.228,,1.89,,
768,2012-02-29,52.4,54.9,75.3,738.0,12813.0,133512.0,363250.0,3381750.0,1352.4875,18.420499999999997,,1.87,,
769,2012-03-31,53.0,55.1,76.2,806.0,12713.0,133752.0,366600.0,3336800.0,1389.24,16.167272727272728,-615.102,2.04,16129.418,3.2
770,2012-04-30,53.7,54.5,76.4,732.0,12646.0,133834.0,381750.0,3323000.0,1386.4289999999996,17.823,,1.91,,
771,2012-05-31,53.2,54.4,79.3,796.0,12660.0,133934.0,373500.0,3328000.0,1341.2727272727273,21.001818181818184,,1.64,,
772,2012-06-30,51.0,53.3,73.2,794.0,12692.0,134007.0,379200.0,3324400.0,1323.4842857142858,21.13095238095238,-580.505,1.46,16198.807,1.7
773,2012-07-31,50.6,52.9,72.3,849.0,12656.0,134159.0,372500.0,3305750.0,1359.7761904761905,17.565238095238097,,1.37,,
774,2012-08-31,51.1,53.8,74.3,840.0,12471.0,134331.0,373250.0,3306250.0,1403.448260869565,15.689565217391305,,1.55,,
775,2012-09-30,52.2,55.3,78.3,930.0,12115.0,134518.0,381800.0,3314400.0,1443.4194736842105,15.28473684210526,-540.838,1.58,16220.667,0.5
776,2012-10-31,51.2,54.5,82.6,887.0,12124.0,134677.0,368500.0,3276250.0,1437.8166666666666,16.27619047619048,,1.59,,
777,2012-11-30,49.5,55.1,82.7,917.0,12005.0,134833.0,401250.0,3326250.0,1394.5123809523811,16.701904761904764,,1.49,,
778,2012-12-31,50.4,55.7,72.9,941.0,12298.0,135072.0,359000.0,3190200.0,1422.2854999999997,17.307000000000006,-537.839,1.56,16239.138,0.5
779,2013-01-31,52.3,54.9,73.8,940.0,12471.0,135263.0,353000.0,3132750.0,1480.3952380952383,13.505238095238093,,1.77,,
780,2013-02-28,53.1,54.8,77.6,980.0,11950.0,135541.0,353000.0,3058750.0,1512.3115789473684,14.072631578947368,,1.83,,
781,2013-03-31,51.5,54.5,78.6,936.0,11689.0,135680.0,351800.0,3037800.0,1550.8289999999995,13.031500000000003,-516.863,1.82,16382.964,3.6
782,2013-04-30,50.0,53.8,76.4,1012.0,11760.0,135871.0,347250.0,3041500.0,1570.7022727272727,13.967272727272727,,1.61,,
783,2013-05-31,50.0,54.0,84.5,1003.0,11654.0,136093.0,347750.0,3012250.0,1639.8427272727274,13.493636363636362,,1.82,,
784,2013-06-30,52.5,53.4,84.1,942.0,11751.0,136274.0,344600.0,2992800.0,1618.7725,17.2715,-508.931,2.21,16403.18,0.5
785,2013-07-31,54.9,55.9,85.1,997.0,11335.0,136386.0,346000.0,3020250.0,1668.6754545454546,13.974545454545451,,2.49,,
786,2013-08-31,56.3,57.9,82.1,964.0,11279.0,136628.0,333400.0,2934400.0,1670.0936363636363,14.21,,2.66,,
787,2013-09-30,56.0,54.5,77.5,1004.0,11270.0,136815.0,314000.0,2895750.0,1687.1735,14.691999999999998,-496.282,2.73,16531.685,3.2
788,2013-10-31,56.6,55.1,73.2,1044.0,11136.0,137040.0,358500.0,2928500.0,1720.0265217391304,15.407826086956518,,2.53,,
789,2013-11-30,57.0,54.1,75.1,1029.0,10787.0,137304.0,328200.0,2851200.0,1783.5409999999997,12.923999999999998,,2.64,,
790,2013-12-31,56.5,53.0,82.5,1005.0,10404.0,137373.0,346000.0,2858500.0,1807.7752380952381,14.192380952380951,-441.051,2.81,16663.649,3.2
791,2014-01-31,51.3,54.0,81.2,976.0,10202.0,137548.0,326750.0,2876750.0,1822.3566666666666,14.240952380952386,,2.79,,
792,2014-02-28,54.3,51.6,81.6,1039.0,10349.0,137714.0,335250.0,2848750.0,1817.034736842105,15.47,,2.64,,
793,2014-03-31,54.4,53.1,80.0,1067.0,10380.0,137968.0,321000.0,2779200.0,1863.5233333333333,14.83666666666667,-506.318,2.64,16616.54,-1.1
794,2014-04-30,55.3,55.2,84.1,1090.0,9702.0,138293.0,322750.0,2721000.0,1864.2633333333333,14.198095238095242,,2.62,,
795,2014-05-31,55.6,56.3,81.9,1018.0,9859.0,138511.0,313800.0,2667400.0,1889.7671428571425,12.475238095238094,,2.47,,
796,2014-06-30,55.7,56.0,82.5,1010.0,9460.0,138837.0,313500.0,2588750.0,1947.0876190476192,11.54142857142857,-507.643,2.5,16841.475,5.5
797,2014-07-31,56.4,58.7,81.8,1076.0,9608.0,139069.0,301750.0,2533500.0,1973.0999999999995,12.296363636363639,,2.45,,
798,2014-08-31,58.1,59.6,82.5,1047.0,9599.0,139257.0,302000.0,2504800.0,1961.5319047619046,13.497142857142855,,2.33,,
799,2014-09-30,56.1,58.6,84.6,1077.0,9262.0,139566.0,295000.0,2447750.0,1993.2261904761908,13.466666666666667,-492.266,2.44,17047.098,5.0
800,2014-10-31,57.9,57.1,86.9,1094.0,8990.0,139818.0,288750.0,2423250.0,1937.2743478260873,18.016086956521736,,2.21,,
801,2014-11-30,57.6,59.3,88.8,1059.0,9090.0,140109.0,291600.0,2408800.0,2044.572105263158,13.413157894736843,,2.24,,
802,2014-12-31,55.1,56.2,93.6,1070.0,8717.0,140377.0,284500.0,2380000.0,2054.2663636363636,16.311818181818182,-524.406,2.09,17143.038,2.3
803,2015-01-31,53.5,56.7,98.1,1048.0,8885.0,140568.0,287600.0,2349800.0,2028.1785,19.1195,,1.77,,
804,2015-02-28,52.9,56.9,95.4,1127.0,8599.0,140839.0,301250.0,2340250.0,2082.1957894736843,15.90421052631579,,1.87,,
805,2015-03-31,51.5,56.5,93.0,1078.0,8515.0,140910.0,284000.0,2326500.0,2079.9904545454547,14.812727272727273,-532.532,1.93,17277.58,3.2
806,2015-04-30,51.5,57.8,95.9,1161.0,8550.0,141194.0,286000.0,2281500.0,2094.862857142857,13.494761904761905,,1.82,,
807,2015-05-31,52.8,55.7,90.7,1275.0,8834.0,141525.0,274000.0,2260400.0,2111.9435,13.3385,,2.08,,
808,2015-06-30,53.5,56.0,96.1,1378.0,8247.0,141699.0,273750.0,2273750.0,2099.283636363636,14.339545454545457,-499.257,2.23,17405.669,3.0
809,2015-07-31,52.7,60.3,93.1,1139.0,8167.0,142001.0,277750.0,2244750.0,2094.1436363636367,14.352727272727275,,2.19,,
810,2015-08-31,51.1,59.0,91.9,1165.0,7992.0,142126.0,275200.0,2254000.0,2039.866190476191,19.42809523809524,,2.03,,
811,2015-09-30,50.2,56.9,87.2,1143.0,7907.0,142281.0,269500.0,2243000.0,1944.4023809523806,24.377142857142854,-532.977,2.03,17463.222,1.3
812,2015-10-31,49.4,59.1,90.0,1158.0,7922.0,142587.0,267000.0,2207600.0,2024.8127272727274,16.789545454545454,,1.95,,
813,2015-11-30,48.4,55.9,91.3,1245.0,8000.0,142824.0,268500.0,2208500.0,2080.616499999999,16.21,,2.14,,
814,2015-12-31,48.0,55.3,92.6,1209.0,7907.0,143097.0,271000.0,2203750.0,2054.0795454545455,18.025454545454544,-514.613,2.0,17468.902,0.1
815,2016-01-31,48.2,53.5,92.0,1167.0,7721.0,143170.0,279400.0,2204600.0,1918.5978947368426,23.7178947368421,,1.75,,
816,2016-02-29,49.7,54.3,91.7,1186.0,7746.0,143433.0,267250.0,2188000.0,1904.4185000000002,22.517000000000003,,1.4,,
817,2016-03-31,51.7,54.9,91.0,1119.0,7945.0,143662.0,264250.0,2166250.0,2021.954090909091,15.84909090909091,-522.196,1.53,17556.839,2.0
818,2016-04-30,50.7,55.7,89.0,1155.0,7975.0,143849.0,265200.0,2155200.0,2075.535238095238,14.300476190476191,,1.44,,
819,2016-05-31,51.0,53.6,94.7,1198.0,7668.0,143891.0,275250.0,2175750.0,2065.550476190476,14.852857142857141,,1.44,,
820,2016-06-30,52.8,56.1,93.5,1204.0,7786.0,144158.0,265250.0,2159000.0,2083.8913636363636,17.774545454545457,-495.339,1.26,17639.417,1.9
821,2016-07-31,52.3,54.9,90.0,1193.0,7658.0,144512.0,260600.0,2141200.0,2148.902,13.1585,,1.11,,
822,2016-08-31,49.4,51.7,89.8,1203.0,7809.0,144647.0,264500.0,2148000.0,2177.4821739130434,12.399565217391308,,1.16,,
823,2016-09-30,51.7,56.6,91.2,1282.0,7967.0,144916.0,252250.0,2113500.0,2157.6909523809522,14.21952380952381,-499.734,1.23,17735.074,2.2
824,2016-10-31,52.0,54.6,87.2,1271.0,7827.0,145061.0,256600.0,2075200.0,2143.0209523809526,14.585238095238097,,1.36,,
825,2016-11-30,53.5,56.2,93.8,1236.0,7488.0,145212.0,247750.0,2048250.0,2164.985714285714,15.236190476190469,,1.73,,
826,2016-12-31,54.5,56.6,98.2,1251.0,7495.0,145442.0,251000.0,2056400.0,2246.6290476190475,12.472380952380954,-557.957,1.95,17824.231,2.0
827,2017-01-31,56.0,56.5,98.5,1313.0,7518.0,145627.0,246750.0,2036250.0,2275.1160000000004,11.608500000000001,,1.78,,
828,2017-02-28,57.6,57.4,96.3,1239.0,7399.0,145815.0,239250.0,2018000.0,2329.9105263157894,11.530526315789473,,1.76,,
829,2017-03-31,56.6,55.6,96.9,1292.0,7088.0,145944.0,250250.0,1996500.0,2366.822173913043,11.897826086956524,-570.922,1.69,17925.256,2.3
830,2017-04-30,55.3,57.3,97.0,1255.0,7085.0,146141.0,241800.0,1974200.0,2359.30947368421,13.136315789473683,,1.4,,
831,2017-05-31,55.5,57.1,97.1,1209.0,7059.0,146296.0,239750.0,1944000.0,2395.345909090909,10.862272727272728,,1.39,,
832,2017-06-30,56.7,57.2,95.0,1326.0,6933.0,146512.0,240500.0,1962500.0,2433.985454545454,10.513636363636364,-583.726,1.15,18021.048,2.2
833,2017-07-31,56.5,54.3,93.4,1265.0,6867.0,146727.0,244800.0,1961000.0,2454.1025,10.2645,,1.17,,
834,2017-08-31,59.3,55.2,96.8,1309.0,7097.0,146911.0,240500.0,1953500.0,2456.2230434782614,11.97565217391304,,1.05,,
835,2017-09-30,60.2,59.4,95.1,1257.0,6841.0,146929.0,270200.0,1951000.0,2492.841,10.437999999999999,-550.586,1.05,18163.558,3.2
836,2017-10-31,58.5,59.8,100.7,1339.0,6599.0,147196.0,237250.0,1922750.0,2556.997272727273,10.125454545454547,,1.21,,
837,2017-11-30,58.2,57.3,98.5,1299.0,6697.0,147421.0,240250.0,1927500.0,2593.605714285714,10.54047619047619,,1.19,,
838,2017-12-31,59.3,56.0,95.9,1312.0,6561.0,147551.0,237600.0,1894600.0,2664.3405000000007,10.2645,-596.11,1.1,18322.464,3.5
839,2018-01-31,59.1,59.9,95.7,1365.0,6582.0,147672.0,234500.0,1908250.0,2789.80380952381,11.062380952380952,,1.17,,
840,2018-02-28,60.7,59.5,99.7,1332.0,6641.0,148078.0,220000.0,1860250.0,2705.1552631578948,22.464736842105264,,1.44,,
841,2018-03-31,59.3,58.8,101.4,1415.0,6493.0,148254.0,226000.0,1830400.0,2702.77380952381,19.023809523809526,-628.967,1.33,18438.254,2.5
842,2018-04-30,57.9,56.8,98.8,1387.0,6418.0,148391.0,222000.0,1813250.0,2653.6252380952383,18.267619047619046,,1.18,,
843,2018-05-31,58.7,58.6,98.0,1330.0,6209.0,148669.0,221250.0,1746750.0,2701.4936363636366,14.124545454545455,,1.28,,
844,2018-06-30,60.0,59.1,98.2,1317.0,6519.0,148888.0,221400.0,1734000.0,2754.3528571428565,13.678095238095239,-568.391,1.09,18598.135,3.5
845,2018-07-31,58.4,55.7,97.9,1331.0,6180.0,149024.0,216250.0,1749500.0,2793.643333333334,13.147619047619045,,0.98,,
846,2018-08-31,60.8,58.8,96.2,1258.0,6167.0,149268.0,215250.0,1723750.0,2857.8204347826086,12.54695652173913,,0.98,,
847,2018-09-30,59.5,60.8,100.1,1290.0,6045.0,149348.0,212600.0,1685400.0,2901.5005263157896,12.910526315789474,-671.353,1.05,18732.72,2.9
848,2018-10-31,57.5,60.0,98.6,1267.0,6123.0,149549.0,215500.0,1657500.0,2785.4647826086953,19.35217391304348,,0.96,,
849,2018-11-30,58.8,60.4,97.5,1319.0,6034.0,149683.0,222250.0,1681250.0,2723.2314285714288,19.389047619047616,,0.92,,
850,2018-12-31,54.3,58.0,98.3,1334.0,6286.0,149865.0,219600.0,1695200.0,2567.3073684210526,24.953157894736844,-684.148,0.56,18783.548,1.1
851,2019-01-31,56.6,56.7,91.2,1316.0,6516.0,150134.0,220250.0,1716750.0,2607.3900000000003,19.57238095238095,,0.31,,
852,2019-02-28,54.1,59.7,93.8,1305.0,6181.0,150135.0,225000.0,1729250.0,2754.8642105263148,15.234736842105262,,0.28,,
853,2019-03-31,54.6,56.1,98.4,1327.0,6194.0,150282.0,217800.0,1724000.0,2803.9838095238097,14.485238095238092,-633.848,0.17,18927.281,3.1
854,2019-04-30,53.4,55.5,97.2,1330.0,5850.0,150492.0,215500.0,1673000.0,2903.7999999999993,12.949047619047617,,0.11,,
855,2019-05-31,52.3,56.9,100.0,1338.0,5938.0,150577.0,218250.0,1682750.0,2854.705909090909,16.721818181818183,,0.01,,
856,2019-06-30,51.6,55.1,98.2,1273.0,5985.0,150759.0,221000.0,1697000.0,2890.1659999999997,15.835999999999999,-662.66,-0.31,19021.86,2.0
857,2019-07-31,51.3,53.7,98.4,1366.0,6027.0,150953.0,213750.0,1691750.0,2996.1136363636365,13.305909090909092,,-0.34,,
858,2019-08-31,48.8,56.0,89.8,1471.0,5999.0,151160.0,216200.0,1694200.0,2897.4504545454542,18.979090909090914,,-0.49,,
859,2019-09-30,48.2,53.5,93.2,1437.0,5753.0,151368.0,213000.0,1678000.0,2982.156,15.558999999999997,-653.032,-0.35,19121.112,2.1
860,2019-10-31,48.5,54.4,95.5,1503.0,5857.0,151553.0,215000.0,1693750.0,2977.675217391304,15.466521739130433,,-0.12,,
861,2019-11-30,48.1,53.9,96.8,1510.0,5811.0,151814.0,214800.0,1692200.0,3104.9044999999996,12.5235,,0.26,,
862,2019-12-31,47.8,54.9,99.3,1457.0,5753.0,151998.0,226000.0,1736000.0,3176.7495238095235,13.756666666666666,-577.867,0.31,19221.97,2.1
863,2020-01-31,50.9,55.5,99.8,1536.0,5892.0,152212.0,212750.0,1737750.0,3278.2028571428577,13.940952380952378,,0.21,,
864,2020-02-29,50.1,57.3,101.0,1438.0,5787.0,152463.0,211400.0,1703800.0,3277.3142105263164,19.628947368421056,,-0.08,,
865,2020-03-31,49.1,52.5,89.1,1356.0,7140.0,151090.0,2666750.0,3497750.0,2652.3936363636367,57.73681818181817,-526.154,0.24,18974.702,-5.0
866,2020-04-30,41.5,41.8,71.8,1066.0,23078.0,130403.0,5040250.0,17030250.0,2761.975238095238,41.453809523809525,,0.61,,
867,2020-05-31,43.1,45.4,,1220.0,20985.0,132912.0,2465800.0,22035000.0,2919.6085,30.897000000000002,,0.62,,
